year,age_range,male,female,total
2019,0-4,1177,1129,2306
2019,5-9,1148,1132,2280
2019,10-14,1302,1176,2478
2019,15-19,1722,1563,3285
2019,20-24,1900,1842,3742
2019,25-29,1532,1653,3185
2019,30-34,1583,1744,3327
2019,35-39,2030,2373,4403
2019,40-44,2074,2156,4230
2019,45-49,1800,1671,3471
2019,50-54,1811,1435,3246
2019,55-59,1610,1372,2982
2019,60-64,1335,1266,2601
2019,65-69,981,974,1955
2019,70-74,620,639,1259
2019,75-79,422,605,1027
2019,80-84,274,466,740
2019,85-89,104,272,376
2019,90-94,33,93,126
2019,95-99,11,16,27
2019,100+,0,1,1
2020,0-4,1160,1115,2275
2020,5-9,1168,1154,2322
2020,10-14,1221,1094,2315
2020,15-19,1584,1443,3027
2020,20-24,1935,1872,3807
2020,25-29,1650,1702,3352
2020,30-34,1501,1659,3160
2020,35-39,1938,2274,4212
2020,40-44,2146,2268,4414
2020,45-49,1809,1724,3533
2020,50-54,1801,1478,3279
2020,55-59,1649,1383,3032
2020,60-64,1379,1282,2661
2020,65-69,1086,1082,2168
2020,70-74,632,678,1310
2020,75-79,414,546,960
2020,80-84,284,483,767
2020,85-89,128,281,409
2020,90-94,32,120,152
2020,95-99,11,16,27
2020,100+,0,0,0
2021,0-4,1151,1086,2237
2021,5-9,1193,1165,2358
2021,10-14,1192,1096,2288
2021,15-19,1484,1337,2821
2021,20-24,1876,1796,3672
2021,25-29,1768,1770,3538
2021,30-34,1492,1613,3105
2021,35-39,1828,2191,4019
2021,40-44,2141,2314,4455
2021,45-49,1829,1811,3640
2021,50-54,1789,1494,3283
2021,55-59,1707,1417,3124
2021,60-64,1397,1254,2651
2021,65-69,1108,1148,2256
2021,70-74,720,755,1475
2021,75-79,419,545,964
2021,80-84,299,508,807
2021,85-89,144,282,426
2021,90-94,35,126,161
2021,95-99,11,24,35
2021,100+,0,0,0
2022,0-4,1130,1078,2208
2022,5-9,1190,1126,2316
2022,10-14,1181,1106,2287
2022,15-19,1430,1304,2734
2022,20-24,1795,1658,3453
2022,25-29,1869,1875,3744
2022,30-34,1473,1610,3083
2022,35-39,1748,2016,3764
2022,40-44,2096,2418,4514
2022,45-49,1924,1865,3789
2022,50-54,1741,1559,3300
2022,55-59,1749,1386,3135
2022,60-64,1468,1301,2769
2022,65-69,1119,1188,2307
2022,70-74,782,782,1564
2022,75-79,436,561,997
2022,80-84,307,511,818
2022,85-89,153,302,455
2022,90-94,41,138,179
2022,95-99,10,27,37
2022,100+,0,0,0
2023,0-4,1135,1067,2202
2023,5-9,1182,1115,2297
2023,10-14,1154,1128,2282
2023,15-19,1383,1233,2616
2023,20-24,1738,1623,3361
2023,25-29,1922,1873,3795
2023,30-34,1467,1606,3073
2023,35-39,1660,1860,3520
2023,40-44,2057,2466,4523
2023,45-49,1990,1965,3955
2023,50-54,1735,1595,3330
2023,55-59,1755,1398,3153
2023,60-64,1490,1317,2807
2023,65-69,1181,1206,2387
2023,70-74,863,876,1739
2023,75-79,444,538,982
2023,80-84,325,515,840
2023,85-89,157,330,487
2023,90-94,51,144,195
2023,95-99,8,34,42
2023,100+,0,0,0
2024,0-4,1138,1055,2193
2024,5-9,1177,1129,2306
2024,10-14,1148,1132,2280
2024,15-19,1302,1176,2478
2024,20-24,1722,1563,3285
2024,25-29,1900,1842,3742
2024,30-34,1532,1653,3185
2024,35-39,1573,1744,3317
2024,40-44,2004,2368,4372
2024,45-49,2032,2137,4169
2024,50-54,1750,1647,3397
2024,55-59,1743,1410,3153
2024,60-64,1534,1347,2881
2024,65-69,1245,1226,2471
2024,70-74,878,920,1798
2024,75-79,520,578,1098
2024,80-84,314,504,818
2024,85-89,171,340,511
2024,90-94,54,152,206
2024,95-99,11,36,47
2024,100+,0,0,0
2025,0-4,1156,1072,2228
2025,5-9,1160,1115,2275
2025,10-14,1168,1154,2322
2025,15-19,1221,1094,2315
2025,20-24,1584,1443,3027
2025,25-29,1935,1872,3807
2025,30-34,1650,1702,3352
2025,35-39,1493,1659,3152
2025,40-44,1913,2270,4183
2025,45-49,2102,2246,4348
2025,50-54,1759,1699,3458
2025,55-59,1735,1453,3188
2025,60-64,1574,1358,2932
2025,65-69,1287,1244,2531
2025,70-74,973,1024,1997
2025,75-79,530,613,1143
2025,80-84,308,454,762
2025,85-89,180,355,535
2025,90-94,66,160,226
2025,95-99,13,47,60
2025,100+,0,0,0
2026,0-4,1167,1082,2249
2026,5-9,1151,1086,2237
2026,10-14,1193,1165,2358
2026,15-19,1192,1096,2288
2026,20-24,1484,1337,2821
2026,25-29,1876,1796,3672
2026,30-34,1768,1770,3538
2026,35-39,1485,1613,3098
2026,40-44,1804,2187,3991
2026,45-49,2099,2291,4390
2026,50-54,1779,1786,3565
2026,55-59,1725,1469,3194
2026,60-64,1629,1392,3021
2026,65-69,1305,1217,2522
2026,70-74,997,1088,2085
2026,75-79,607,686,1293
2026,80-84,314,457,771
2026,85-89,191,371,562
2026,90-94,74,162,236
2026,95-99,14,50,64
2026,100+,0,0,0
2027,0-4,1171,1086,2257
2027,5-9,1130,1078,2208
2027,10-14,1190,1126,2316
2027,15-19,1181,1106,2287
2027,20-24,1430,1304,2734
2027,25-29,1795,1658,3453
2027,30-34,1869,1875,3744
2027,35-39,1468,1610,3078
2027,40-44,1723,2014,3737
2027,45-49,2056,2395,4451
2027,50-54,1874,1840,3714
2027,55-59,1679,1534,3213
2027,60-64,1670,1361,3031
2027,65-69,1372,1263,2635
2027,70-74,1008,1127,2135
2027,75-79,659,710,1369
2027,80-84,327,475,802
2027,85-89,200,376,576
2027,90-94,79,177,256
2027,95-99,15,52,67
2027,100+,0,0,0
2028,0-4,1173,1089,2262
2028,5-9,1135,1067,2202
2028,10-14,1182,1115,2297
2028,15-19,1154,1128,2282
2028,20-24,1383,1233,2616
2028,25-29,1738,1623,3361
2028,30-34,1922,1873,3795
2028,35-39,1464,1606,3070
2028,40-44,1635,1860,3495
2028,45-49,2019,2443,4462
2028,50-54,1940,1940,3880
2028,55-59,1675,1570,3245
2028,60-64,1675,1373,3048
2028,65-69,1393,1279,2672
2028,70-74,1065,1145,2210
2028,75-79,728,798,1526
2028,80-84,336,456,792
2028,85-89,211,381,592
2028,90-94,82,195,277
2028,95-99,18,56,74
2028,100+,0,0,0
2029,0-4,1173,1090,2263
2029,5-9,1138,1055,2193
2029,10-14,1177,1129,2306
2029,15-19,1148,1132,2280
2029,20-24,1302,1176,2478
2029,25-29,1722,1563,3285
2029,30-34,1900,1842,3742
2029,35-39,1529,1653,3182
2029,40-44,1550,1744,3294
2029,45-49,1968,2348,4316
2029,50-54,1981,2112,4093
2029,55-59,1690,1622,3312
2029,60-64,1663,1385,3048
2029,65-69,1436,1308,2744
2029,70-74,1122,1163,2285
2029,75-79,744,840,1584
2029,80-84,397,490,887
2029,85-89,203,373,576
2029,90-94,90,200,290
2029,95-99,19,59,78
2029,100+,0,0,0
2030,0-4,1172,1091,2263
2030,5-9,1156,1072,2228
2030,10-14,1160,1115,2275
2030,15-19,1168,1154,2322
2030,20-24,1221,1094,2315
2030,25-29,1584,1443,3027
2030,30-34,1935,1872,3807
2030,35-39,1644,1702,3346
2030,40-44,1471,1659,3130
2030,45-49,1878,2253,4131
2030,50-54,2049,2221,4270
2030,55-59,1699,1674,3373
2030,60-64,1654,1427,3081
2030,65-69,1472,1318,2790
2030,70-74,1160,1180,2340
2030,75-79,822,933,1755
2030,80-84,403,517,920
2030,85-89,199,335,534
2030,90-94,95,209,304
2030,95-99,24,63,87
2030,100+,0,0,0
