year,age_range,male,female,total
2019,0-4,580,508,1088
2019,5-9,459,428,887
2019,10-14,605,542,1147
2019,15-19,936,876,1812
2019,20-24,973,935,1908
2019,25-29,990,895,1885
2019,30-34,1010,900,1910
2019,35-39,1192,1088,2280
2019,40-44,1267,1048,2315
2019,45-49,1091,903,1994
2019,50-54,1239,924,2163
2019,55-59,1256,978,2234
2019,60-64,1053,903,1956
2019,65-69,961,851,1812
2019,70-74,586,628,1214
2019,75-79,531,612,1143
2019,80-84,366,525,891
2019,85-89,201,356,557
2019,90-94,58,133,191
2019,95-99,15,28,43
2019,100+,3,3,6
2020,0-4,586,520,1106
2020,5-9,460,428,888
2020,10-14,582,491,1073
2020,15-19,863,803,1666
2020,20-24,957,993,1950
2020,25-29,1015,868,1883
2020,30-34,981,884,1865
2020,35-39,1155,1057,2212
2020,40-44,1250,1100,2350
2020,45-49,1111,892,2003
2020,50-54,1201,927,2128
2020,55-59,1282,971,2253
2020,60-64,1070,909,1979
2020,65-69,962,862,1824
2020,70-74,678,669,1347
2020,75-79,491,580,1071
2020,80-84,375,538,913
2020,85-89,212,355,567
2020,90-94,67,160,227
2020,95-99,15,24,39
2020,100+,0,0,0
2021,0-4,585,528,1113
2021,5-9,500,453,953
2021,10-14,535,455,990
2021,15-19,794,732,1526
2021,20-24,960,988,1948
2021,25-29,999,868,1867
2021,30-34,984,889,1873
2021,35-39,1114,1026,2140
2021,40-44,1234,1099,2333
2021,45-49,1154,947,2101
2021,50-54,1176,866,2042
2021,55-59,1242,979,2221
2021,60-64,1136,900,2036
2021,65-69,934,903,1837
2021,70-74,739,709,1448
2021,75-79,476,560,1036
2021,80-84,387,528,915
2021,85-89,215,370,585
2021,90-94,79,172,251
2021,95-99,16,35,51
2021,100+,0,0,0
2022,0-4,599,534,1133
2022,5-9,492,462,954
2022,10-14,526,458,984
2022,15-19,726,643,1369
2022,20-24,945,961,1906
2022,25-29,1005,904,1909
2022,30-34,986,896,1882
2022,35-39,1085,966,2051
2022,40-44,1207,1125,2332
2022,45-49,1170,945,2115
2022,50-54,1139,906,2045
2022,55-59,1225,938,2163
