year,age_range,male,female,total
2019,0-4,2085,1899,3984
2019,5-9,2451,2233,4684
2019,10-14,2657,2397,5054
2019,15-19,3322,2996,6318
2019,20-24,3807,3650,7457
2019,25-29,3944,3445,7389
2019,30-34,3474,3055,6529
2019,35-39,3884,3790,7674
2019,40-44,3824,3969,7793
2019,45-49,4089,4223,8312
2019,50-54,4293,4201,8494
2019,55-59,4003,4106,8109
2019,60-64,3529,3745,7274
2019,65-69,2704,3263,5967
2019,70-74,1578,1988,3566
2019,75-79,1221,1656,2877
2019,80-84,806,1151,1957
2019,85-89,484,592,1076
2019,90-94,284,234,518
2019,95-99,74,70,144
2019,100+,10,6,16
2020,0-4,2035,1819,3854
2020,5-9,2458,2244,4702
2020,10-14,2561,2326,4887
2020,15-19,3020,2812,5832
2020,20-24,3850,3591,7441
2020,25-29,3950,3553,7503
2020,30-34,3564,3051,6615
2020,35-39,3832,3647,7479
2020,40-44,3876,3996,7872
2020,45-49,3823,4132,7955
2020,50-54,4313,4195,8508
2020,55-59,4052,4101,8153
2020,60-64,3623,3768,7391
2020,65-69,2837,3462,6299
2020,70-74,1760,2211,3971
2020,75-79,1187,1608,2795
2020,80-84,823,1205,2028
2020,85-89,481,653,1134
2020,90-94,287,247,534
2020,95-99,75,71,146
2020,100+,0,0,0
2021,0-4,1949,1766,3715
2021,5-9,2467,2209,4676
2021,10-14,2458,2267,4725
2021,15-19,2892,2673,5565
2021,20-24,3731,3424,7155
2021,25-29,3984,3704,7688
2021,30-34,3650,3084,6734
2021,35-39,3718,3486,7204
2021,40-44,3811,3893,7704
2021,45-49,3823,4110,7933
2021,50-54,4246,4250,8496
2021,55-59,4097,4184,8281
2021,60-64,3704,3779,7483
2021,65-69,2904,3484,6388
2021,70-74,2037,2521,4558
2021,75-79,1120,1575,2695
2021,80-84,857,1270,2127
2021,85-89,480,672,1152
2021,90-94,284,278,562
2021,95-99,87,82,169
2021,100+,0,0,0
2022,0-4,1927,1751,3678
2022,5-9,2307,2090,4397
2022,10-14,2497,2275,4772
2022,15-19,2776,2547,5323
2022,20-24,3548,3259,6807
2022,25-29,4022,3754,7776
2022,30-34,3772,3248,7020
2022,35-39,3549,3270,6819
2022,40-44,3875,3940,7815
2022,45-49,3727,3988,7715
2022,50-54,4212,4242,8454
2022,55-59,4111,4196,8307
2022,60-64,3723,3886,7609
2022,65-69,3046,3467,6513
2022,70-74,2181,2721,4902
2022,75-79,1205,1653,2858
2022,80-84,838,1324,2162
2022,85-89,501,725,1226
2022,90-94,275,293,568
2022,95-99,90,84,174
