year,age_range,male,female,total
2019,0-4,5283,5089,10372
2019,5-9,4449,4052,8501
2019,10-14,3815,3424,7239
2019,15-19,4868,4361,9229
2019,20-24,5888,5476,11364
2019,25-29,6615,6446,13061
2019,30-34,7078,7818,14896
2019,35-39,8889,10067,18956
2019,40-44,8383,9437,17820
2019,45-49,7620,8451,16071
2019,50-54,7484,9008,16492
2019,55-59,7788,8949,16737
2019,60-64,7706,9073,16779
2019,65-69,6973,8654,15627
2019,70-74,4502,5587,10089
2019,75-79,3072,4220,7292
2019,80-84,1834,2795,4629
2019,85-89,1381,1589,2970
2019,90-94,877,726,1603
2019,95-99,245,215,460
2019,100+,43,44,87
2020,0-4,4894,4744,9638
2020,5-9,4917,4487,9404
2020,10-14,3738,3394,7132
2020,15-19,4527,4022,8549
2020,20-24,5724,5310,11034
2020,25-29,6500,6221,12721
2020,30-34,6937,7481,14418
2020,35-39,8678,9783,18461
2020,40-44,8690,9777,18467
2020,45-49,7409,8420,15829
2020,50-54,7475,8878,16353
2020,55-59,7734,8920,16654
2020,60-64,7627,8983,16610
2020,65-69,7124,8802,15926
2020,70-74,5000,6349,11349
2020,75-79,3020,4139,7159
2020,80-84,1940,2917,4857
2020,85-89,1285,1703,2988
2020,90-94,853,770,1623
2020,95-99,276,230,506
2020,100+,0,0,0
2021,0-4,4525,4280,8805
2021,5-9,5206,4931,10137
2021,10-14,3789,3431,7220
2021,15-19,4283,3782,8065
2021,20-24,5524,5090,10614
2021,25-29,6436,6113,12549
2021,30-34,6838,7118,13956
2021,35-39,8160,9245,17405
2021,40-44,8817,9971,18788
2021,45-49,7651,8614,16265
2021,50-54,7385,8721,16106
2021,55-59,7700,9038,16738
2021,60-64,7424,8870,16294
2021,65-69,7241,8783,16024
2021,70-74,5513,7133,12646
2021,75-79,3049,4133,7182
2021,80-84,2031,3089,5120
2021,85-89,1191,1760,2951
2021,90-94,825,813,1638
2021,95-99,296,238,534
2021,100+,0,0,0
2022,0-4,4182,3897,8079
2022,5-9,5353,5137,10490
2022,10-14,4013,3591,7604
2022,15-19,4008,3643,7651
2022,20-24,5269,4708,9977
2022,25-29,6357,6057,12414
2022,30-34,6806,6913,13719
2022,35-39,7680,8648,16328
2022,40-44,8975,10150,19125
2022,45-49,7841,8811,16652
2022,50-54,7311,8654,15965
2022,55-59,7481,8995,16476
2022,60-64,7485,8830,16315
2022,65-69,7159,8683,15842
2022,70-74,5872,7676,13548
2022,75-79,3210,4290,7500
2022,80-84,2149,3316,5465
2022,85-89,1141,1806,2947
2022,90-94,797,846,1643
2022,95-99,289,252,541
2022,100+,0,0,0
2023,0-4,3869,3612,7481
2023,5-9,5452,5216,10668
2023,10-14,4203,3767,7970
2023,15-19,3873,3494,7367
2023,20-24,5078,4562,9640
2023,25-29,6115,5733,11848
2023,30-34,6669,6662,13331
2023,35-39,7337,8218,15555
2023,40-44,8966,10197,19163
2023,45-49,7972,9072,17044
2023,50-54,7376,8492,15868
2023,55-59,7308,8920,16228
2023,60-64,7494,8836,16330
2023,65-69,7160,8661,15821
2023,70-74,6104,8072,14176
2023,75-79,3415,4594,8009
2023,80-84,2265,3415,5680
2023,85-89,1116,1910,3026
2023,90-94,751,890,1641
2023,95-99,293,262,555
2023,100+,0,0,0
2024,0-4,3667,3408,7075
2024,5-9,5283,5089,10372
2024,10-14,4449,4052,8501
2024,15-19,3815,3424,7239
